,code,title
3108,MI010,"Education, Business Studies and Religious Studies (Thurles Campus)"
3109,MI011,"Education, Irish and Religious Studies (Thurles Campus)"
3110,MI012,"Education, Irish and Business Studies (Thurles Campus)"
3111,MI013,"Education, Mathematics and Gaeilge (Thurles Campus)"
3112,CI101,Counselling and Psychotherapy (Limerick)
3113,LC110,"Art and Design (Common Entry, portfolio)"
3114,LC114,Fashion and Textiles for Product and Costume (portfolio)
3115,LC220,Digital Marketing
3116,LC223,Law and Taxation
3117,LC224,Accounting and Finance
3118,LC225,Marketing and Management
3119,LC226,Enterprise and Innovation
3120,LC233,Software Development
3121,LC234,Interactive Digital Media
3122,LC236,Internet Systems Development
3123,LC239,Computer Networks and Systems Management
3124,LC241,Construction Management
3125,LC242,Property Valuation and Management
3126,LC243,Quantity Surveying
3127,LC248,Built Environment (Common Entry)
3128,LC252,Civil Engineering Management
3129,LC263,Clinical Technology
3130,LC265,Forensic and Pharmaceutical Sciences
3131,LC266,Drug and Medicinal Product Analysis
3132,LC275,Electrical Engineering
3133,LC288,Mechanical Engineering
3134,LC289,Precision Engineering
3135,LC292,Social Care Work
3136,LC293,Business Studies with Travel and Tourism Management
3137,LC294,Business Studies with Event Management
3138,LC295,Business Studies with Sports Management
3139,LC297,Community Development
3140,LC320,Business
3141,LC330,Business with Computing
3142,LC340,Interior Design
3143,LC362,Biotechnology and Biopharmaceutical Sciences
3144,LC371,Creative Broadcast and Film Production
3145,LC372,Music Technology and Production
3146,LC374,Renewable and Electrical Energy Engineering
3147,LC375,Industrial Automation & Robotic Systems
3148,LC376,Electronic Engineering
3149,LC380,Automotive Engineering and Transport Management
3150,LC392,Beauty and Spa Management
3151,LC393,Early Childhood Education & Care
3152,LC401,Early Childhood Education & Care (Thurles)
3153,LC402,Social Care Work (Thurles)
3154,LC408,Environmental and Geographical Sciences (Thurles)
3155,LC411,Marketing and Management (Thurles)
3156,LC418,Computing - Games Design and Development (Thurles)
3157,LC422,Sports Strength and Conditioning (Thurles)
3158,LC434,Environmental Management in Agriculture (Thurles)
3159,LC502,"Game Art and Design (Clonmel, portfolio)"
3160,LC517,Creative Media and Design (Clonmel)
3161,LC518,"Digital Animation Production (Clonmel, portfolio)"
3162,LC612,Social Care Work (Ennis)
3163,LC613,Early Childhood Education & Care (Ennis)
3164,LM002,Arts (offered in conjunction with Mary Immaculate College)
3165,LM020,Law and Accounting
3166,LM026,Performing Arts (audition required)
3167,LM028,Criminal Justice
3168,LM029,Law Plus
3169,LM038,Psychology and Sociology
3170,LM039,Journalism and New Media
3171,LM040,European Studies
3172,LM044,Applied Languages
3173,LM050,Business Studies
3174,LM056,International Business
3175,LM058,Financial Mathematics
3176,LM063,Technology Management
3177,LM068,Food Science and Health
3178,LM076,Product Design and Technology (portfolio required)
3179,LM077,Aeronautical Engineering
3180,LM082,Construction Management and Engineering
3181,LM089,Sport and Exercise Sciences
3182,LM090,Physical Education with concurrent Teacher Education
3183,LM092,Science with Teacher Ed (Biology with Physics/Chemistry/Ag Science)
3184,LM093,Equine Science
3185,LM094,Materials and Architectural Technology with concurrent Teacher Education
3186,LM095,Materials and Engineering Technology with concurrent Teacher Education
3187,LM096,Science with Teacher Ed (Physical Sciences with Chemistry and Physics)
3188,LM099,Architecture (portfolio required)
3189,LM100,Physiotherapy
3190,LM101,Medicine  - Graduate Entry (GAMSAT required)
3191,LM102,Psychology
3192,LM103,Paramedic Studies (B and C1 Drivers Licence)
3193,LM115,Chemical and Biochemical Engineering
3194,LM116,Engineering (Biomedical/Civil/Design and Manufacture/Mechanical)
3195,LM118,Electronic and Computer Engineering
3196,LM121,Computer Science (Computer Systems/Games Dev/Mobile Comm Security)
3197,LM122,Creative Media and Interaction Design (Digital Design/Music Media Tech)
3198,LM123,Biological & Chemical Sciences (Biosci/Envir Sci/Ind Bio/IndPharma Chem)
3199,LM124,Mathematics (Math Science/Maths and Physics/Economics and Math Scienc
3200,LM125,Physics (Applied Physics/Mathematics and Physics)
3201,LM150,General Nursing
3202,LM152,Mental Health Nursing
3203,LM154,Intellectual Disability Nursing
3204,LM156,Midwifery
3205,MU001,Theology and Arts
3206,MU002,Theology
3207,MH001,Education - Primary Teaching (Froebel)
3208,MH002,Education - Primary Teaching - Gaeltacht Applicants (Froebel)
3209,MH101,Arts
3210,MH103,Music
3211,MH106,Psychology - 3 years
3212,MH107,Social Science
3213,MH109,Media Studies
3214,MH116,Community and Youth Work (Full-Time)
3215,MH201,Science
3216,MH202,Biotechnology
3217,MH204,Physics with Astrophysics
3218,MH206,Theoretical Physics and Mathematics
3219,MH207,Data Science
3220,MH208,Biological and Biomedical Sciences
3221,MH209,Psychology (through Science) - 4 years
3222,MH210,Pharmaceutical and Biomedical Chemistry
3223,MH212,Science/Computer Science/Mathematics (with Education) - options
3224,MH304,Engineering (Computer/Electronic/Communications)
3225,MH305,Product Design
3226,MH306,Robotics and Intelligent Devices
3227,MH401,Finance (options)
3228,MH402,Quantitative Finance
3229,MH403,Accounting and Finance
3230,MH404,Business (options)
3231,MH405,Equine Business
3232,MH407,Business and Accounting
3233,MH411,Entrepreneurship
3234,MH501,LLB Law - four year Single Major Law programme
3235,MH502,Law (options)
3236,MH601,Computer Science through Arts (options)
3237,MH602,Computer Science through Science (options)
3238,MH603,Computational Thinking
3239,MH801,Early Childhood - Teaching and Learning (part-time)
3240,MH802,"Community and Youth Work (part-time, in service"
3241,MH803,"Local Studies or Community Studies (part-time, evening)- Mature Students"
3242,AS001,"Education, Home Economics and Biology - with concurrent Teacher Ed"
3243,AS002,"Education, Home Economics and Religious Ed - with concurrent Teacher Ed"
3244,AS003,"Education, Home Economics and Irish - with concurrent Teacher Ed"
3245,AS051,"Nutrition, Food and Business Management"
3246,AS054,Home Economics
3247,AS110,General Nursing
3248,AS130,Intellectual Disability Nursing
3249,SG141,Business
3250,SG142,Business in International Marketing and Sales with French
3251,SG144,Business in International Marketing and Sales with Spanish
3252,SG146,Accounting
3253,SG147,Sport with Business
3254,SG148,Tourism with Event Management
3255,SG149,Business in Finance and Investment
3256,SG241,Performing Arts
3257,SG242,Early Childhood Care and Education
3258,SG243,Social Care Practice
3259,SG244,Fine Art
3260,SG245,Creative Design
3261,SG246,Computing
3262,SG247,English and Psychology
3263,SG248,Sociology and Politics
3264,SG249,Writing and Literature
3265,SG250,Application Design and User Experience
3266,SG251,Computing (Smart Technologies)
3267,SG252,Software Development
3268,SG253,Computer Networks and Cloud Infrastructure
3269,SG343,Quantity Surveying
3270,SG346,Construction Project Management and Applied Technology
3271,SG347,Architecture
3272,SG441,Environmental Science
3273,SG442,Occupational Safety and Health
3274,SG443,Human Nutrition
3275,SG444,Science (Undenominated)
3276,SG445,Pharmaceutical Science with Drug Development
3277,SG446,Applied Archaeology
3278,SG447,Health Science and Physical Activity
3279,SG448,Forensic Investigation and Analysis
3280,SG449,Medical Biotechnology
3281,TL801,Animation Visual Effects and Motion Design
3282,TL802,"TV, Radio and New Media"
3283,TL803,Music Technology
3284,TL810,Computing with Software Development
3285,TL811,Computing with Games Development
3286,TL812,Computing with Digital Media
3287,TL815,Computing (Degree Award options)
3288,TL823,Event Management (3 year programme)
3289,TL831,Business Studies (Major Specialism in: Acctng or Mktg or Mgmnt)
3290,TL842,Construction Management
3291,TL844,Agricultural Engineering
3292,TL845,Civil Engineering
3293,TL847,Manufacturing Engineering
3294,TL848,Agricultural Science
3295,TL851,Wildlife Biology (Degree Award options)
3296,TL855,Pharmaceutical Science (Degree Award options)
3297,TL858,Veterinary Bioscience
3298,TL871,Health and Leisure (Degree Award options)
3299,TL872,Health and Leisure with Massage
3300,TL873,Coaching and Sports Performance
3301,TL880,Early Childhood Care and Education
3302,TL881,Social Care
3303,TL889,Counselling with Addiction - Mature applicants only
3304,TL890,General Nursing and Mature Applicants
3305,TL891,Mental Health Nursing and Mature Applicants
3306,WD001,Applied Computing (options)
3307,WD002,Science (options)
3308,WD005,Health Sciences (options)
3309,WD006,Exercise Sciences (options)
3310,WD007,Engineering (options)
3311,WD025,Construction Management and Engineering
3312,WD027,Music
3313,WD048,Business (options)
3314,WD084,Accounting
3315,WD091,Hospitality Management
3316,WD116,General Nursing
3317,WD117,Psychiatric Nursing
3318,WD120,Intellectual Disability Nursing
3319,WD134,International Business
3320,WD137,Design (Visual Communications)
3321,WD140,Laws
3322,WD144,Architecture
3323,WD147,Pharmaceutical Science
3324,WD148,Tourism Marketing
3325,WD149,Early Childhood Studies
3326,WD150,Criminal Justice Studies
3327,WD152,Visual Art
3328,WD161,Computer Forensics and Security
3329,WD162,Quantity Surveying
3330,WD163,Psychology
3331,WD186,Sports Coaching and Performance
3332,WD187,Social Science
3333,WD191,Agricultural Science
3334,WD192,Social Care Practice
3335,WD193,Marketing and Digital Media
3336,WD194,Culinary Arts
3337,WD195,Architectural and Building Information Modelling Technology
3338,WD200,Arts (options)
3339,WD210,Software Systems Development
3340,WD211,Creative Computing
3341,WD212,Recreation and Sport Management
3342,WD230,Mechanical and Manufacturing Engineering
